Day,Month,Year,Sample_DOY,Plot,Heat_Treatment,Genus,Species,Miscellaneous,Subspecies,Other,Prev_names,Mass_g_per_m2,lbs_per_acre
28,8,2007,240,138,Low,Cyperus,NA,NA,NA,NA,NA,0.9,7.8561
28,8,2007,240,138,Low,Koeleria,cristata,NA,NA,NA,NA,6.13,53.50876999999999
28,8,2007,240,138,Low,Liatris,NA,NA,NA,NA,NA,304.17,2655.09993
28,8,2007,240,138,Low,Schizachyrium,scoparium,NA,NA,NA,NA,5.47,47.747629999999994
28,8,2007,240,138,Low,Sorghastrum,nutans,NA,NA,NA,NA,6.5,56.738499999999995
21,8,2007,233,167,Control,,NA,Unsorted biomass,NA,NA,NA,281.52,2457.3880799999997
23,8,2007,235,167,High,Agropyron,repens,NA,NA,NA,NA,0.73,6.37217
22,8,2007,234,167,High,Aristida,basiramea,NA,NA,NA,NA,0.02,0.17457999999999999
23,8,2007,235,167,High,Crepis,tectorum,NA,NA,NA,NA,0.3,2.6186999999999996
22,8,2007,234,167,High,Cyperus,NA,NA,NA,NA,NA,0.08,0.6983199999999999
22,8,2007,234,167,High,Hedeoma,NA,NA,NA,NA,NA,0.02,0.17457999999999999
23,8,2007,235,167,High,Liatris,NA,NA,NA,NA,NA,139.23,1215.3386699999999
23,8,2007,235,167,High,,NA,Miscellaneous litter,NA,NA,NA,3.9,34.043099999999995
22,8,2007,234,167,High,Poa,pratensis,NA,NA,NA,NA,0.03,0.26187
22,8,2007,234,167,High,Polygonum,tenue,NA,NA,NA,NA,0.09,0.7856099999999999
22,8,2007,234,167,High,Rumex,acetosella,NA,NA,NA,NA,0.31,2.70599
23,8,2007,235,167,High,Trifolium,repens,NA,NA,NA,NA,0.77,6.721329999999999
21,8,2007,233,167,Low,Crepis,tectorum,NA,NA,NA,NA,0.37,3.2297299999999995
21,8,2007,233,167,Low,Cyperus,NA,NA,NA,NA,NA,0.53,4.62637
20,8,2007,232,167,Low,Hedeoma,NA,NA,NA,NA,NA,0.03,0.26187
21,8,2007,233,167,Low,Liatris,NA,NA,NA,NA,NA,136.97,1195.6111299999998
21,8,2007,233,167,Low,,NA,Miscellaneous litter,NA,NA,NA,24.73,215.86817
21,8,2007,233,167,Low,Petalostemum,purpureum,NA,NA,NA,NA,1,8.729
21,8,2007,233,167,Low,Polygonum,tenue,NA,NA,NA,NA,1,8.729
21,8,2007,233,167,Low,Rumex,acetosella,NA,NA,NA,NA,0.67,5.84843
21,8,2007,233,167,Low,Schizachyrium,scoparium,NA,NA,NA,NA,1,8.729
20,8,2007,232,167,Low,Silene,antirrhina,NA,NA,NA,NA,0.02,0.17457999999999999
21,8,2007,233,176,Control,,NA,Unsorted biomass,NA,NA,NA,136.18,1188.71522
23,8,2007,235,176,High,Agrostis,scabra,NA,NA,NA,NA,3.53,30.813369999999995
23,8,2007,235,176,High,Andropogon,gerardi,NA,NA,NA,NA,0.9,7.8561
23,8,2007,235,176,High,Cyperus,NA,NA,NA,NA,NA,0.9,7.8561
23,8,2007,235,176,High,Eragrostis,NA,NA,NA,NA,NA,0.83,7.245069999999999
23,8,2007,235,176,High,Liatris,NA,NA,NA,NA,NA,178.63,1559.2612699999997
23,8,2007,235,176,High,,NA,Miscellaneous litter,NA,NA,NA,22.5,196.40249999999997
22,8,2007,234,176,High,Monarda,fistulosa,NA,NA,NA,NA,0.09,0.7856099999999999
23,8,2007,235,176,High,Panicum,virgatum,NA,NA,NA,NA,64.77,565.3773299999999
23,8,2007,235,176,High,Poa,pratensis,NA,NA,NA,NA,2.33,20.338569999999997
23,8,2007,235,176,High,Sorghastrum,nutans,NA,NA,NA,NA,4.23,36.92367
23,8,2007,235,176,High,Sporobolus,cryptandrus,NA,NA,NA,NA,3.6,31.4244
24,8,2007,236,176,Low,Agrostis,scabra,NA,NA,NA,NA,0.83,7.245069999999999
23,8,2007,235,176,Low,Cyperus,NA,NA,NA,NA,NA,0.05,0.43645
24,8,2007,236,176,Low,Koeleria,cristata,NA,NA,NA,NA,4.2,36.6618
24,8,2007,236,176,Low,Liatris,NA,NA,NA,NA,NA,100.3,875.5186999999999
24,8,2007,236,176,Low,,NA,Miscellaneous litter,NA,NA,NA,12.53,109.37436999999998
24,8,2007,236,176,Low,Panicum,virgatum,NA,NA,NA,NA,45.47,396.9076299999999
23,8,2007,235,176,Low,Poa,pratensis,NA,NA,NA,NA,0.15,1.3093499999999998
24,8,2007,236,176,Low,Schizachyrium,scoparium,NA,NA,NA,NA,2.2,19.2038
24,8,2007,236,176,Low,Sorghastrum,nutans,NA,NA,NA,NA,54.83,478.6110699999999
24,8,2007,236,176,Low,Taraxicum,officinalis,NA,NA,NA,NA,0.23,2.00767
21,8,2007,233,201,Control,,NA,Unsorted biomass,NA,NA,NA,174.65,1524.51985
21,8,2007,233,201,High,Agropyron,repens,NA,NA,NA,NA,0.23,2.00767
20,8,2007,232,201,High,Bouteloua,gracilis,NA,NA,NA,NA,0.07,0.61103
21,8,2007,233,201,High,Eragrostis,NA,NA,NA,NA,NA,0.57,4.975529999999999
21,8,2007,233,201,High,Lespedeza,capitata,NA,NA,NA,NA,17.6,153.6304
21,8,2007,233,201,High,Petalostemum,purpureum,NA,NA,NA,NA,81.97,715.51613
21,8,2007,233,201,High,Poa,pratensis,NA,NA,NA,NA,6.1,53.24689999999999
21,8,2007,233,201,High,Schizachyrium,scoparium,NA,NA,NA,NA,10.9,95.14609999999999
21,8,2007,233,201,High,Sorghastrum,nutans,NA,NA,NA,NA,67.83,592.0880699999999
21,8,2007,233,201,High,Sporobolus,cryptandrus,NA,NA,NA,NA,0.9,7.8561
27,8,2007,239,201,Low,Agropyron,repens,NA,NA,NA,NA,0.6,5.237399999999999
27,8,2007,239,201,Low,Lespedeza,capitata,NA,NA,NA,NA,42.4,370.10959999999994
27,8,2007,239,201,Low,Panicum,oligosanthes,NA,NA,NA,NA,17.53,153.01937
27,8,2007,239,201,Low,Petalostemum,purpureum,NA,NA,NA,NA,54.73,477.7381699999999
27,8,2007,239,201,Low,Poa,pratensis,NA,NA,NA,NA,14.87,129.80022999999997
27,8,2007,239,201,Low,Schizachyrium,scoparium,NA,NA,NA,NA,5.73,50.01717
27,8,2007,239,201,Low,Sorghastrum,nutans,NA,NA,NA,NA,51.73,451.55116999999996
27,8,2007,239,201,Low,Sporobolus,cryptandrus,NA,NA,NA,NA,2.6,22.6954
27,8,2007,239,201,Low,Taraxicum,officinalis,NA,NA,NA,NA,0.17,1.48393
21,8,2007,233,202,Control,,NA,Unsorted biomass,NA,NA,NA,371.72,3244.74388
20,8,2007,232,202,High,Achillea,millefolium,NA,lanulosa,NA,NA,2.73,23.83017
20,8,2007,232,202,High,Andropogon,gerardi,NA,NA,NA,NA,170.23,1485.9376699999998
20,8,2007,232,202,High,Bouteloua,gracilis,NA,NA,NA,NA,0.07,0.61103
20,8,2007,232,202,High,Lepidium,densiflorum,NA,NA,NA,NA,0.04,0.34915999999999997
20,8,2007,232,202,High,Liatris,NA,NA,NA,NA,NA,2.13,18.592769999999998
20,8,2007,232,202,High,Lupinus,perennis,NA,NA,NA,NA,105.7,922.6552999999999
20,8,2007,232,202,High,Monarda,fistulosa,NA,NA,NA,NA,28.43,248.16546999999997
20,8,2007,232,202,High,Poa,pratensis,NA,NA,NA,NA,8.63,75.33127
20,8,2007,232,202,High,Schizachyrium,scoparium,NA,NA,NA,NA,8.73,76.20416999999999
20,8,2007,232,202,High,Solidago,rigida,NA,NA,NA,NA,6.57,57.349529999999994
20,8,2007,232,202,High,Sorghastrum,nutans,NA,NA,NA,NA,23.37,203.99672999999999
30,8,2007,242,202,Low,Achillea,millefolium,NA,lanulosa,NA,NA,1.37,11.95873
30,8,2007,242,202,Low,Amorpha,canescens,NA,NA,NA,NA,3.93,34.30497
30,8,2007,242,202,Low,Andropogon,gerardi,NA,NA,NA,NA,61.07,533.08003
30,8,2007,242,202,Low,Asclepias,tuberosa,NA,NA,NA,NA,0.7,6.110299999999999
30,8,2007,242,202,Low,Linaria,vulgaris,NA,NA,NA,NA,0.23,2.00767
30,8,2007,242,202,Low,Lupinus,perennis,NA,NA,NA,NA,35.8,312.49819999999994
30,8,2007,242,202,Low,,NA,Miscellaneous litter,NA,NA,NA,0.05,0.43645
30,8,2007,242,202,Low,Monarda,fistulosa,NA,NA,NA,NA,53.3,465.25569999999993
30,8,2007,242,202,Low,Petalostemum,candidum,NA,NA,NA,NA,0.2,1.7458
30,8,2007,242,202,Low,Poa,pratensis,NA,NA,NA,NA,12.23,106.75567
30,8,2007,242,202,Low,Schizachyrium,scoparium,NA,NA,NA,NA,11.4,99.5106
30,8,2007,242,202,Low,Solidago,rigida,NA,NA,NA,NA,16.9,147.52009999999999
30,8,2007,242,202,Low,Sorghastrum,nutans,NA,NA,NA,NA,9.5,82.9255
22,8,2007,234,220,Control,,NA,Unsorted biomass,NA,NA,NA,212.73,1856.9201699999996
28,8,2007,240,220,High,Achillea,millefolium,NA,lanulosa,NA,NA,0.13,1.1347699999999998
28,8,2007,240,220,High,Agropyron,repens,NA,NA,NA,NA,0.37,3.2297299999999995
28,8,2007,240,220,High,Agrostis,scabra,NA,NA,NA,NA,0.77,6.721329999999999
28,8,2007,240,220,High,Andropogon,gerardi,NA,NA,NA,NA,139.23,1215.3386699999999
28,8,2007,240,220,High,Bouteloua,gracilis,NA,NA,NA,NA,0.13,1.1347699999999998
28,8,2007,240,220,High,Koeleria,cristata,NA,NA,NA,NA,0.09,0.7856099999999999
28,8,2007,240,220,High,Lespedeza,capitata,NA,NA,NA,NA,32.9,287.18409999999994
28,8,2007,240,220,High,Lupinus,perennis,NA,NA,NA,NA,72.37,631.71773
28,8,2007,240,220,High,,NA,Miscellaneous litter,NA,NA,NA,1.53,13.355369999999999
28,8,2007,240,220,High,Panicum,virgatum,NA,NA,NA,NA,1.63,14.228269999999998
28,8,2007,240,220,High,Petalostemum,candidum,NA,NA,NA,NA,0.97,8.46713
28,8,2007,240,220,High,Poa,pratensis,NA,NA,NA,NA,5.13,44.77976999999999
28,8,2007,240,220,High,Schizachyrium,scoparium,NA,NA,NA,NA,49.8,434.70419999999996
28,8,2007,240,220,High,Sorghastrum,nutans,NA,NA,NA,NA,14.6,127.44339999999998
20,8,2007,232,220,Low,Achillea,millefolium,NA,lanulosa,NA,NA,0.07,0.61103
20,8,2007,232,220,Low,Agropyron,repens,NA,NA,NA,NA,0.03,0.26187
21,8,2007,233,220,Low,Amorpha,canescens,NA,NA,NA,NA,30.77,268.59132999999997
21,8,2007,233,220,Low,Andropogon,gerardi,NA,NA,NA,NA,21.6,188.5464
21,8,2007,233,220,Low,Bouteloua,gracilis,NA,NA,NA,NA,1.17,10.212929999999998
21,8,2007,233,220,Low,Koeleria,cristata,NA,NA,NA,NA,2.77,24.179329999999997
21,8,2007,233,220,Low,Lespedeza,capitata,NA,NA,NA,NA,24.8,216.4792
21,8,2007,233,220,Low,Lupinus,perennis,NA,NA,NA,NA,99.5,868.5355
21,8,2007,233,220,Low,Panicum,virgatum,NA,NA,NA,NA,3.33,29.067569999999996
21,8,2007,233,220,Low,Poa,pratensis,NA,NA,NA,NA,13.7,119.58729999999998
21,8,2007,233,220,Low,Schizachyrium,scoparium,NA,NA,NA,NA,47.4,413.7545999999999
21,8,2007,233,220,Low,Solidago,rigida,NA,NA,NA,NA,0.6,5.237399999999999
21,8,2007,233,220,Low,Sorghastrum,nutans,NA,NA,NA,NA,12.7,110.85829999999999
22,8,2007,234,223,Control,,NA,Unsorted biomass,NA,NA,NA,212.85,1857.9676499999998
20,8,2007,232,223,High,Agropyron,repens,NA,NA,NA,NA,0.6,5.237399999999999
20,8,2007,232,223,High,Aristida,basiramea,NA,NA,NA,NA,0.4,3.4916
20,8,2007,232,223,High,Bouteloua,gracilis,NA,NA,NA,NA,0.1,0.8729
20,8,2007,232,223,High,Koeleria,cristata,NA,NA,NA,NA,17.3,151.0117
20,8,2007,232,223,High,Liatris,NA,NA,NA,NA,NA,40.6,354.3974
20,8,2007,232,223,High,,NA,Miscellaneous litter,NA,NA,NA,3.3,28.805699999999995
20,8,2007,232,223,High,Schizachyrium,scoparium,NA,NA,NA,NA,1.13,9.863769999999999
24,8,2007,236,223,Low,Agrostis,scabra,NA,NA,NA,NA,0.2,1.7458
24,8,2007,236,223,Low,Cyperus,NA,NA,NA,NA,NA,0.27,2.35683
24,8,2007,236,223,Low,Koeleria,cristata,NA,NA,NA,NA,17.53,153.01937
24,8,2007,236,223,Low,Liatris,NA,NA,NA,NA,NA,12.03,105.00986999999998
24,8,2007,236,223,Low,,NA,Miscellaneous litter,NA,NA,NA,2.73,23.83017
22,8,2007,234,229,Control,,NA,Unsorted biomass,NA,NA,NA,50.27,438.80683
21,8,2007,233,229,High,Andropogon,gerardi,NA,NA,NA,NA,9.87,86.15522999999999
21,8,2007,233,229,High,,NA,Miscellaneous litter,NA,NA,NA,1.23,10.736669999999998
21,8,2007,233,229,High,Panicum,virgatum,NA,NA,NA,NA,0.83,7.245069999999999
21,8,2007,233,229,High,Petalostemum,purpureum,NA,NA,NA,NA,13.43,117.23046999999998
21,8,2007,233,229,High,Schizachyrium,scoparium,NA,NA,NA,NA,42.23,368.62566999999996
27,8,2007,239,229,Low,Agrostis,scabra,NA,NA,NA,NA,0.4,3.4916
27,8,2007,239,229,Low,Andropogon,gerardi,NA,NA,NA,NA,6.87,59.96823
27,8,2007,239,229,Low,Cyperus,NA,NA,NA,NA,NA,0.06,0.52374
27,8,2007,239,229,Low,Koeleria,cristata,NA,NA,NA,NA,0.27,2.35683
27,8,2007,239,229,Low,Petalostemum,purpureum,NA,NA,NA,NA,22.27,194.39482999999998
27,8,2007,239,229,Low,Poa,pratensis,NA,NA,NA,NA,0.57,4.975529999999999
27,8,2007,239,229,Low,Schizachyrium,scoparium,NA,NA,NA,NA,28.7,250.52229999999997
27,8,2007,239,229,Low,Sorghastrum,nutans,NA,NA,NA,NA,0.23,2.00767
22,8,2007,234,230,Control,,NA,Unsorted biomass,NA,NA,NA,72.02,628.6625799999999
23,8,2007,235,230,High,Agrostis,scabra,NA,NA,NA,NA,0.14,1.22206
24,8,2007,236,230,High,Andropogon,gerardi,NA,NA,NA,NA,0.5,4.3645
23,8,2007,235,230,High,Aristida,basiramea,NA,NA,NA,NA,0.06,0.52374
24,8,2007,236,230,High,Bouteloua,curtipendula,NA,NA,NA,NA,1.07,9.34003
24,8,2007,236,230,High,Bouteloua,gracilis,NA,NA,NA,NA,0.57,4.975529999999999
24,8,2007,236,230,High,Crepis,tectorum,NA,NA,NA,NA,0.77,6.721329999999999
24,8,2007,236,230,High,Cyperus,NA,NA,NA,NA,NA,0.77,6.721329999999999
24,8,2007,236,230,High,Panicum,virgatum,NA,NA,NA,NA,80.7,704.4303
23,8,2007,235,230,High,Taraxicum,officinalis,NA,NA,NA,NA,0.03,0.26187
28,8,2007,240,230,Low,Agropyron,repens,NA,NA,NA,NA,0.13,1.1347699999999998
28,8,2007,240,230,Low,Agrostis,scabra,NA,NA,NA,NA,0.23,2.00767
28,8,2007,240,230,Low,Andropogon,gerardi,NA,NA,NA,NA,16.63,145.16326999999998
28,8,2007,240,230,Low,Aristida,basiramea,NA,NA,NA,NA,0.03,0.26187
28,8,2007,240,230,Low,Bouteloua,gracilis,NA,NA,NA,NA,0.6,5.237399999999999
28,8,2007,240,230,Low,Crepis,tectorum,NA,NA,NA,NA,0.43,3.7534699999999996
28,8,2007,240,230,Low,Cyperus,NA,NA,NA,NA,NA,0.53,4.62637
28,8,2007,240,230,Low,Eragrostis,NA,NA,NA,NA,NA,1.6,13.9664
28,8,2007,240,230,Low,Panicum,virgatum,NA,NA,NA,NA,38.67,337.55043
28,8,2007,240,230,Low,Schizachyrium,scoparium,NA,NA,NA,NA,0.09,0.7856099999999999
28,8,2007,240,230,Low,Sorghastrum,nutans,NA,NA,NA,NA,20.67,180.42843
28,8,2007,240,230,Low,Sporobolus,cryptandrus,NA,NA,NA,NA,12.87,112.34222999999999
22,8,2007,234,233,Control,,NA,Unsorted biomass,NA,NA,NA,151.08,1318.77732
22,8,2007,234,233,High,Agropyron,repens,NA,NA,NA,NA,0.24,2.09496
23,8,2007,235,233,High,Agrostis,scabra,NA,NA,NA,NA,0.33,2.88057
23,8,2007,235,233,High,Andropogon,gerardi,NA,NA,NA,NA,0.63,5.499269999999999
23,8,2007,235,233,High,Aristida,basiramea,NA,NA,NA,NA,0.3,2.6186999999999996
23,8,2007,235,233,High,Bouteloua,gracilis,NA,NA,NA,NA,2.87,25.052229999999998
23,8,2007,235,233,High,Koeleria,cristata,NA,NA,NA,NA,1.57,13.70453
23,8,2007,235,233,High,Liatris,NA,NA,NA,NA,NA,78.33,683.7425699999999
23,8,2007,235,233,High,,NA,Miscellaneous litter,NA,NA,NA,4.33,37.796569999999996
23,8,2007,235,233,High,Panicum,oligosanthes,NA,NA,NA,NA,0.2,1.7458
23,8,2007,235,233,High,Petalostemum,purpureum,NA,NA,NA,NA,35.73,311.88716999999997
23,8,2007,235,233,High,Poa,pratensis,NA,NA,NA,NA,2.4,20.949599999999997
23,8,2007,235,233,High,Sorghastrum,nutans,NA,NA,NA,NA,0.63,5.499269999999999
23,8,2007,235,233,Low,Andropogon,gerardi,NA,NA,NA,NA,0.4,3.4916
23,8,2007,235,233,Low,Aristida,basiramea,NA,NA,NA,NA,0.37,3.2297299999999995
23,8,2007,235,233,Low,Bouteloua,gracilis,NA,NA,NA,NA,3.97,34.65413
23,8,2007,235,233,Low,Liatris,NA,NA,NA,NA,NA,74.57,650.9215299999998
23,8,2007,235,233,Low,,NA,Miscellaneous litter,NA,NA,NA,11.67,101.86742999999998
23,8,2007,235,233,Low,Petalostemum,purpureum,NA,NA,NA,NA,17.7,154.50329999999997
23,8,2007,235,233,Low,Poa,pratensis,NA,NA,NA,NA,3.37,29.416729999999998
23,8,2007,235,233,Low,Sorghastrum,nutans,NA,NA,NA,NA,4.07,35.527029999999996
23,8,2007,235,233,Low,Sporobolus,cryptandrus,NA,NA,NA,NA,1.2,10.474799999999998
22,8,2007,234,237,Control,,NA,Unsorted biomass,NA,NA,NA,45.88,400.48652
20,8,2007,232,237,High,Agropyron,repens,NA,NA,NA,NA,3.37,29.416729999999998
20,8,2007,232,237,High,Aristida,basiramea,NA,NA,NA,NA,35.97,313.98213
20,8,2007,232,237,High,Cyperus,NA,NA,NA,NA,NA,2.27,19.814829999999997
20,8,2007,232,237,High,Digitaria,NA,NA,NA,NA,NA,1.03,8.99087
20,8,2007,232,237,High,Koeleria,cristata,NA,NA,NA,NA,0.43,3.7534699999999996
20,8,2007,232,237,High,Poa,pratensis,NA,NA,NA,NA,1.83,15.97407
28,8,2007,240,237,Low,Agropyron,repens,NA,NA,NA,NA,1.1,9.6019
28,8,2007,240,237,Low,Agrostis,scabra,NA,NA,NA,NA,0.27,2.35683
28,8,2007,240,237,Low,Aristida,basiramea,NA,NA,NA,NA,50.9,444.30609999999996
28,8,2007,240,237,Low,Bouteloua,gracilis,NA,NA,NA,NA,0.5,4.3645
28,8,2007,240,237,Low,Crepis,tectorum,NA,NA,NA,NA,0.17,1.48393
28,8,2007,240,237,Low,Cyperus,NA,NA,NA,NA,NA,0.37,3.2297299999999995
28,8,2007,240,237,Low,Digitaria,NA,NA,NA,NA,NA,2.57,22.433529999999998
28,8,2007,240,237,Low,Poa,pratensis,NA,NA,NA,NA,1.53,13.355369999999999
28,8,2007,240,237,Low,Sorghastrum,nutans,NA,NA,NA,NA,0.47,4.1026299999999996
22,8,2007,234,249,Control,,NA,Unsorted biomass,NA,NA,NA,346.58,3025.2968199999996
20,8,2007,232,249,High,Agrostis,scabra,NA,NA,NA,NA,0.03,0.26187
20,8,2007,232,249,High,Andropogon,gerardi,NA,NA,NA,NA,36.03,314.50586999999996
20,8,2007,232,249,High,Asclepias,tuberosa,NA,NA,NA,NA,11.17,97.50292999999999
20,8,2007,232,249,High,Bouteloua,gracilis,NA,NA,NA,NA,15.03,131.19687
20,8,2007,232,249,High,Crepis,tectorum,NA,NA,NA,NA,0.57,4.975529999999999
20,8,2007,232,249,High,Cyperus,NA,NA,NA,NA,NA,1.43,12.482469999999998
20,8,2007,232,249,High,Elymus,canadensis,NA,NA,NA,NA,2.53,22.084369999999996
20,8,2007,232,249,High,Lespedeza,capitata,NA,NA,NA,NA,0.37,3.2297299999999995
20,8,2007,232,249,High,Liatris,NA,NA,NA,NA,NA,19.83,173.09606999999997
20,8,2007,232,249,High,Lupinus,perennis,NA,NA,NA,NA,47.57,415.23852999999997
20,8,2007,232,249,High,Petalostemum,purpureum,NA,NA,NA,NA,2.5,21.822499999999998
20,8,2007,232,249,High,Schizachyrium,scoparium,NA,NA,NA,NA,55.57,485.07052999999996
27,8,2007,239,249,Low,Andropogon,gerardi,NA,NA,NA,NA,60.63,529.2392699999999
27,8,2007,239,249,Low,Bouteloua,curtipendula,NA,NA,NA,NA,1.53,13.355369999999999
27,8,2007,239,249,Low,Bouteloua,gracilis,NA,NA,NA,NA,8.4,73.3236
27,8,2007,239,249,Low,Lespedeza,capitata,NA,NA,NA,NA,11.9,103.87509999999999
27,8,2007,239,249,Low,Lupinus,perennis,NA,NA,NA,NA,15.7,137.04529999999997
27,8,2007,239,249,Low,Panicum,virgatum,NA,NA,NA,NA,6.33,55.254569999999994
27,8,2007,239,249,Low,Petalostemum,candidum,NA,NA,NA,NA,3.13,27.321769999999997
27,8,2007,239,249,Low,Poa,pratensis,NA,NA,NA,NA,1.13,9.863769999999999
27,8,2007,239,249,Low,Schizachyrium,scoparium,NA,NA,NA,NA,20.73,180.95217
27,8,2007,239,249,Low,Solidago,nemoralis,NA,NA,NA,NA,0.87,7.59423
27,8,2007,239,249,Low,Sorghastrum,nutans,NA,NA,NA,NA,0.4,3.4916
22,8,2007,234,253,Control,,NA,Unsorted biomass,NA,NA,NA,197.73,1725.9851699999997
22,8,2007,234,253,High,Achillea,millefolium,NA,lanulosa,NA,NA,0.37,3.2297299999999995
22,8,2007,234,253,High,Andropogon,gerardi,NA,NA,NA,NA,79.23,691.59867
22,8,2007,234,253,High,Aristida,basiramea,NA,NA,NA,NA,0.07,0.61103
22,8,2007,234,253,High,Bouteloua,gracilis,NA,NA,NA,NA,5.53,48.27137
22,8,2007,234,253,High,Koeleria,cristata,NA,NA,NA,NA,0.17,1.48393
22,8,2007,234,253,High,Lespedeza,capitata,NA,NA,NA,NA,1.97,17.196129999999997
22,8,2007,234,253,High,Liatris,NA,NA,NA,NA,NA,22.17,193.52193
22,8,2007,234,253,High,Lupinus,perennis,NA,NA,NA,NA,135.33,1181.29557
22,8,2007,234,253,High,,NA,Miscellaneous litter,NA,NA,NA,2.9,25.314099999999996
22,8,2007,234,253,High,Oxybaphus,hirsutus,NA,NA,NA,NA,0.63,5.499269999999999
22,8,2007,234,253,High,Panicum,oligosanthes,NA,NA,NA,NA,1.6,13.9664
22,8,2007,234,253,High,Panicum,virgatum,NA,NA,NA,NA,1.07,9.34003
22,8,2007,234,253,High,Petalostemum,purpureum,NA,NA,NA,NA,15.47,135.03763
22,8,2007,234,253,High,Poa,pratensis,NA,NA,NA,NA,26.5,231.31849999999997
22,8,2007,234,253,High,Schizachyrium,scoparium,NA,NA,NA,NA,18.57,162.09752999999998
22,8,2007,234,253,High,Sorghastrum,nutans,NA,NA,NA,NA,3.3,28.805699999999995
24,8,2007,236,253,Low,Andropogon,gerardi,NA,NA,NA,NA,50.53,441.07637
24,8,2007,236,253,Low,Lespedeza,capitata,NA,NA,NA,NA,1.5,13.093499999999999
24,8,2007,236,253,Low,Lupinus,perennis,NA,NA,NA,NA,43.1,376.2199
24,8,2007,236,253,Low,,NA,Miscellaneous litter,NA,NA,NA,1.1,9.6019
23,8,2007,235,253,Low,Oxybaphus,hirsutus,NA,NA,NA,NA,0.12,1.04748
24,8,2007,236,253,Low,Panicum,virgatum,NA,NA,NA,NA,3.03,26.448869999999996
24,8,2007,236,253,Low,Petalostemum,purpureum,NA,NA,NA,NA,8.5,74.19649999999999
24,8,2007,236,253,Low,Poa,pratensis,NA,NA,NA,NA,7.63,66.60226999999999
24,8,2007,236,253,Low,Schizachyrium,scoparium,NA,NA,NA,NA,37.93,331.09096999999997
24,8,2007,236,253,Low,Sorghastrum,nutans,NA,NA,NA,NA,5.33,46.525569999999995
22,8,2007,234,262,Control,,NA,Unsorted biomass,NA,NA,NA,166.95,1457.3065499999998
30,8,2007,242,262,High,Andropogon,gerardi,NA,NA,NA,NA,22.23,194.04566999999997
30,8,2007,242,262,High,Bouteloua,gracilis,NA,NA,NA,NA,1.73,15.101169999999998
30,8,2007,242,262,High,Lespedeza,capitata,NA,NA,NA,NA,15.9,138.7911
30,8,2007,242,262,High,Liatris,NA,NA,NA,NA,NA,1.1,9.6019
30,8,2007,242,262,High,Lupinus,perennis,NA,NA,NA,NA,43.27,377.70383
30,8,2007,242,262,High,,NA,Miscellaneous litter,NA,NA,NA,3.37,29.416729999999998
30,8,2007,242,262,High,Panicum,virgatum,NA,NA,NA,NA,7.07,61.714029999999994
30,8,2007,242,262,High,Petalostemum,candidum,NA,NA,NA,NA,0.87,7.59423
30,8,2007,242,262,High,Petalostemum,purpureum,NA,NA,NA,NA,0.53,4.62637
30,8,2007,242,262,High,Schizachyrium,scoparium,NA,NA,NA,NA,86.17,752.17793
30,8,2007,242,262,High,Solidago,rigida,NA,NA,NA,NA,0.63,5.499269999999999
30,8,2007,242,262,High,Sorghastrum,nutans,NA,NA,NA,NA,2.8,24.441199999999995
28,8,2007,240,262,Low,Achillea,millefolium,NA,lanulosa,NA,NA,1.37,11.95873
28,8,2007,240,262,Low,Amorpha,canescens,NA,NA,NA,NA,28.57,249.38752999999997
28,8,2007,240,262,Low,Andropogon,gerardi,NA,NA,NA,NA,74.8,652.9291999999999
28,8,2007,240,262,Low,Bouteloua,gracilis,NA,NA,NA,NA,5.4,47.1366
28,8,2007,240,262,Low,Lespedeza,capitata,NA,NA,NA,NA,1,8.729
28,8,2007,240,262,Low,Lupinus,perennis,NA,NA,NA,NA,18.57,162.09752999999998
28,8,2007,240,262,Low,Petalostemum,candidum,NA,NA,NA,NA,1.5,13.093499999999999
28,8,2007,240,262,Low,Petalostemum,purpureum,NA,NA,NA,NA,5.17,45.12893
28,8,2007,240,262,Low,Poa,pratensis,NA,NA,NA,NA,0.13,1.1347699999999998
28,8,2007,240,262,Low,Schizachyrium,scoparium,NA,NA,NA,NA,17.07,149.00403
28,8,2007,240,262,Low,Solidago,nemoralis,NA,NA,NA,NA,6.07,52.985029999999995
28,8,2007,240,262,Low,Solidago,rigida,NA,NA,NA,NA,0.53,4.62637
28,8,2007,240,262,Low,Sorghastrum,nutans,NA,NA,NA,NA,21.47,187.41162999999997
22,8,2007,234,268,Control,,NA,Unsorted biomass,NA,NA,NA,84.67,739.08443
22,8,2007,234,268,Control,,NA,Unsorted biomass,NA,NA,NA,0,0
24,8,2007,236,268,High,Agropyron,repens,NA,NA,NA,NA,2.07,18.069029999999998
24,8,2007,236,268,High,Aristida,basiramea,NA,NA,NA,NA,13.13,114.61176999999999
24,8,2007,236,268,High,Carex,NA,NA,NA,NA,NA,0.2,1.7458
24,8,2007,236,268,High,Digitaria,NA,NA,NA,NA,NA,1.33,11.60957
24,8,2007,236,268,High,Koeleria,cristata,NA,NA,NA,NA,35.13,306.64977
23,8,2007,235,268,High,Poa,pratensis,NA,NA,NA,NA,0.08,0.6983199999999999
20,8,2007,232,268,Low,Agropyron,repens,NA,NA,NA,NA,1.53,13.355369999999999
20,8,2007,232,268,Low,Aristida,basiramea,NA,NA,NA,NA,32.4,282.8196
20,8,2007,232,268,Low,Digitaria,NA,NA,NA,NA,NA,1.1,9.6019
