Day,Month,Year,Sample_DOY,Plot,Heat_Treatment,Species_name,Miscellaneous,Subspecies,Other,Prev_names,Mass_g_per_m2
21,8,2007,233,201,High,Sporobolus cryptandrus,NA,NA,NA,NA,0.9
27,8,2007,239,201,Low,Agropyron repens,NA,NA,NA,NA,0.6
27,8,2007,239,201,Low,Lespedeza capitata,NA,NA,NA,NA,42.4
27,8,2007,239,201,Low,Panicum oligosanthes,NA,NA,NA,NA,17.53
27,8,2007,239,201,Low,Petalostemum purpureum,NA,NA,NA,NA,54.73
27,8,2007,239,201,Low,Poa pratensis,NA,NA,NA,NA,14.87
27,8,2007,239,201,Low,Schizachyrium scoparium,NA,NA,NA,NA,5.73
27,8,2007,239,201,Low,Sorghastrum nutans,NA,NA,NA,NA,51.73
27,8,2007,239,201,Low,Sporobolus cryptandrus,NA,NA,NA,NA,2.6
27,8,2007,239,201,Low,Taraxicum officinalis,NA,NA,NA,NA,0.17
21,8,2007,233,202,Control,,Unsorted biomass,NA,NA,NA,371.72
20,8,2007,232,202,High,Achillea millefolium ,NA,lanulosa,NA,NA,2.73
20,8,2007,232,202,High,Andropogon gerardi,NA,NA,NA,NA,170.23
20,8,2007,232,202,High,Bouteloua gracilis,NA,NA,NA,NA,0.07
20,8,2007,232,202,High,Lepidium densiflorum,NA,NA,NA,NA,0.04
20,8,2007,232,202,High,Liatris aspera,NA,NA,NA,NA,2.13
20,8,2007,232,202,High,Lupinus perennis,NA,NA,NA,NA,105.7
20,8,2007,232,202,High,Monarda fistulosa,NA,NA,NA,NA,28.43
20,8,2007,232,202,High,Poa pratensis,NA,NA,NA,NA,8.63
20,8,2007,232,202,High,Schizachyrium scoparium,NA,NA,NA,NA,8.73
20,8,2007,232,202,High,Solidago rigida,NA,NA,NA,NA,6.57
20,8,2007,232,202,High,Sorghastrum nutans,NA,NA,NA,NA,23.37
30,8,2007,242,202,Low,Achillea millefolium ,NA,lanulosa,NA,NA,1.37
30,8,2007,242,202,Low,Amorpha canescens,NA,NA,NA,NA,3.93
30,8,2007,242,202,Low,Andropogon gerardi,NA,NA,NA,NA,61.07
30,8,2007,242,202,Low,Asclepias tuberosa,NA,NA,NA,NA,0.7
30,8,2007,242,202,Low,Linaria vulgaris,NA,NA,NA,NA,0.23
30,8,2007,242,202,Low,Lupinus perennis,NA,NA,NA,NA,35.8
30,8,2007,242,202,Low,,Miscellaneous litter,NA,NA,NA,0.05
30,8,2007,242,202,Low,Monarda fistulosa,NA,NA,NA,NA,53.3
30,8,2007,242,202,Low,Petalostemum candidum,NA,NA,NA,NA,0.2
30,8,2007,242,202,Low,Poa pratensis,NA,NA,NA,NA,12.23
30,8,2007,242,202,Low,Schizachyrium scoparium,NA,NA,NA,NA,11.4
30,8,2007,242,202,Low,Solidago rigida,NA,NA,NA,NA,16.9
30,8,2007,242,202,Low,Sorghastrum nutans,NA,NA,NA,NA,9.5
22,8,2007,234,220,Control,,Unsorted biomass,NA,NA,NA,212.73
28,8,2007,240,220,High,Achillea millefolium ,NA,lanulosa,NA,NA,0.13
28,8,2007,240,220,High,Agropyron repens,NA,NA,NA,NA,0.37
28,8,2007,240,220,High,Agrostis scabra,NA,NA,NA,NA,0.77
28,8,2007,240,220,High,Andropogon gerardi,NA,NA,NA,NA,139.23
28,8,2007,240,220,High,Bouteloua gracilis,NA,NA,NA,NA,0.13
28,8,2007,240,220,High,Koeleria cristata,NA,NA,NA,NA,0.09
28,8,2007,240,220,High,Lespedeza capitata,NA,NA,NA,NA,32.9
28,8,2007,240,220,High,Lupinus perennis,NA,NA,NA,NA,72.37
28,8,2007,240,220,High,,Miscellaneous litter,NA,NA,NA,1.53
28,8,2007,240,220,High,Panicum virgatum,NA,NA,NA,NA,1.63
28,8,2007,240,220,High,Petalostemum candidum,NA,NA,NA,NA,0.97
28,8,2007,240,220,High,Poa pratensis,NA,NA,NA,NA,5.13
28,8,2007,240,220,High,Schizachyrium scoparium,NA,NA,NA,NA,49.8
28,8,2007,240,220,High,Sorghastrum nutans,NA,NA,NA,NA,14.6
20,8,2007,232,220,Low,Achillea millefolium ,NA,lanulosa,NA,NA,0.07
20,8,2007,232,220,Low,Agropyron repens,NA,NA,NA,NA,0.03
21,8,2007,233,220,Low,Amorpha canescens,NA,NA,NA,NA,30.77
21,8,2007,233,220,Low,Andropogon gerardi,NA,NA,NA,NA,21.6
21,8,2007,233,220,Low,Bouteloua gracilis,NA,NA,NA,NA,1.17
21,8,2007,233,220,Low,Koeleria cristata,NA,NA,NA,NA,2.77
21,8,2007,233,220,Low,Lespedeza capitata,NA,NA,NA,NA,24.8
21,8,2007,233,220,Low,Lupinus perennis,NA,NA,NA,NA,99.5
21,8,2007,233,220,Low,Panicum virgatum,NA,NA,NA,NA,3.33
21,8,2007,233,220,Low,Poa pratensis,NA,NA,NA,NA,13.7
21,8,2007,233,220,Low,Schizachyrium scoparium,NA,NA,NA,NA,47.4
21,8,2007,233,220,Low,Solidago rigida,NA,NA,NA,NA,0.6
21,8,2007,233,220,Low,Sorghastrum nutans,NA,NA,NA,NA,12.7
22,8,2007,234,223,Control,,Unsorted biomass,NA,NA,NA,212.85
20,8,2007,232,223,High,Agropyron repens,NA,NA,NA,NA,0.6
20,8,2007,232,223,High,Aristida basiramea,NA,NA,NA,NA,0.4
20,8,2007,232,223,High,Bouteloua gracilis,NA,NA,NA,NA,0.1
20,8,2007,232,223,High,Koeleria cristata,NA,NA,NA,NA,17.3
20,8,2007,232,223,High,Liatris aspera,NA,NA,NA,NA,40.6
20,8,2007,232,223,High,,Miscellaneous litter,NA,NA,NA,3.3
20,8,2007,232,223,High,Schizachyrium scoparium,NA,NA,NA,NA,1.13
24,8,2007,236,223,Low,Agrostis scabra,NA,NA,NA,NA,0.2
24,8,2007,236,223,Low,Cyperus sp.,NA,NA,NA,NA,0.27
24,8,2007,236,223,Low,Koeleria cristata,NA,NA,NA,NA,17.53
24,8,2007,236,223,Low,Liatris aspera,NA,NA,NA,NA,12.03
24,8,2007,236,223,Low,,Miscellaneous litter,NA,NA,NA,2.73
22,8,2007,234,229,Control,,Unsorted biomass,NA,NA,NA,50.27
21,8,2007,233,229,High,Andropogon gerardi,NA,NA,NA,NA,9.87
21,8,2007,233,229,High,,Miscellaneous litter,NA,NA,NA,1.23
21,8,2007,233,229,High,Panicum virgatum,NA,NA,NA,NA,0.83
21,8,2007,233,229,High,Petalostemum purpureum,NA,NA,NA,NA,13.43
21,8,2007,233,229,High,Schizachyrium scoparium,NA,NA,NA,NA,42.23
27,8,2007,239,229,Low,Agrostis scabra,NA,NA,NA,NA,0.4
27,8,2007,239,229,Low,Andropogon gerardi,NA,NA,NA,NA,6.87
27,8,2007,239,229,Low,Cyperus sp.,NA,NA,NA,NA,0.06
27,8,2007,239,229,Low,Koeleria cristata,NA,NA,NA,NA,0.27
27,8,2007,239,229,Low,Petalostemum purpureum,NA,NA,NA,NA,22.27
27,8,2007,239,229,Low,Poa pratensis,NA,NA,NA,NA,0.57
27,8,2007,239,229,Low,Schizachyrium scoparium,NA,NA,NA,NA,28.7
27,8,2007,239,229,Low,Sorghastrum nutans,NA,NA,NA,NA,0.23
22,8,2007,234,230,Control,,Unsorted biomass,NA,NA,NA,72.02
23,8,2007,235,230,High,Agrostis scabra,NA,NA,NA,NA,0.14
24,8,2007,236,230,High,Andropogon gerardi,NA,NA,NA,NA,0.5
23,8,2007,235,230,High,Aristida basiramea,NA,NA,NA,NA,0.06
24,8,2007,236,230,High,Bouteloua curtipendula,NA,NA,NA,NA,1.07
24,8,2007,236,230,High,Bouteloua gracilis,NA,NA,NA,NA,0.57
24,8,2007,236,230,High,Crepis tectorum,NA,NA,NA,NA,0.77
24,8,2007,236,230,High,Cyperus sp.,NA,NA,NA,NA,0.77
24,8,2007,236,230,High,Panicum virgatum,NA,NA,NA,NA,80.7
23,8,2007,235,230,High,Taraxicum officinalis,NA,NA,NA,NA,0.03
28,8,2007,240,230,Low,Agropyron repens,NA,NA,NA,NA,0.13
28,8,2007,240,230,Low,Agrostis scabra,NA,NA,NA,NA,0.23
28,8,2007,240,230,Low,Andropogon gerardi,NA,NA,NA,NA,16.63
28,8,2007,240,230,Low,Aristida basiramea,NA,NA,NA,NA,0.03
28,8,2007,240,230,Low,Bouteloua gracilis,NA,NA,NA,NA,0.6
28,8,2007,240,230,Low,Crepis tectorum,NA,NA,NA,NA,0.43
28,8,2007,240,230,Low,Cyperus sp.,NA,NA,NA,NA,0.53
28,8,2007,240,230,Low,Eragrostis spectabilis,NA,NA,NA,NA,1.6
28,8,2007,240,230,Low,Panicum virgatum,NA,NA,NA,NA,38.67
28,8,2007,240,230,Low,Schizachyrium scoparium,NA,NA,NA,NA,0.09
28,8,2007,240,230,Low,Sorghastrum nutans,NA,NA,NA,NA,20.67
28,8,2007,240,230,Low,Sporobolus cryptandrus,NA,NA,NA,NA,12.87
22,8,2007,234,233,Control,,Unsorted biomass,NA,NA,NA,151.08
22,8,2007,234,233,High,Agropyron repens,NA,NA,NA,NA,0.24
23,8,2007,235,233,High,Agrostis scabra,NA,NA,NA,NA,0.33
23,8,2007,235,233,High,Andropogon gerardi,NA,NA,NA,NA,0.63
23,8,2007,235,233,High,Aristida basiramea,NA,NA,NA,NA,0.3
23,8,2007,235,233,High,Bouteloua gracilis,NA,NA,NA,NA,2.87
23,8,2007,235,233,High,Koeleria cristata,NA,NA,NA,NA,1.57
23,8,2007,235,233,High,Liatris aspera,NA,NA,NA,NA,78.33
23,8,2007,235,233,High,,Miscellaneous litter,NA,NA,NA,4.33
23,8,2007,235,233,High,Panicum oligosanthes,NA,NA,NA,NA,0.2
23,8,2007,235,233,High,Petalostemum purpureum,NA,NA,NA,NA,35.73
23,8,2007,235,233,High,Poa pratensis,NA,NA,NA,NA,2.4
23,8,2007,235,233,High,Sorghastrum nutans,NA,NA,NA,NA,0.63
23,8,2007,235,233,Low,Andropogon gerardi,NA,NA,NA,NA,0.4
23,8,2007,235,233,Low,Aristida basiramea,NA,NA,NA,NA,0.37
23,8,2007,235,233,Low,Bouteloua gracilis,NA,NA,NA,NA,3.97
23,8,2007,235,233,Low,Liatris aspera,NA,NA,NA,NA,74.57
23,8,2007,235,233,Low,,Miscellaneous litter,NA,NA,NA,11.67
23,8,2007,235,233,Low,Petalostemum purpureum,NA,NA,NA,NA,17.7
23,8,2007,235,233,Low,Poa pratensis,NA,NA,NA,NA,3.37
23,8,2007,235,233,Low,Sorghastrum nutans,NA,NA,NA,NA,4.07
23,8,2007,235,233,Low,Sporobolus cryptandrus,NA,NA,NA,NA,1.2
22,8,2007,234,237,Control,,Unsorted biomass,NA,NA,NA,45.88
20,8,2007,232,237,High,Agropyron repens,NA,NA,NA,NA,3.37
20,8,2007,232,237,High,Aristida basiramea,NA,NA,NA,NA,35.97
20,8,2007,232,237,High,Cyperus sp.,NA,NA,NA,NA,2.27
20,8,2007,232,237,High,Digitaria sp.,NA,NA,NA,NA,1.03
20,8,2007,232,237,High,Koeleria cristata,NA,NA,NA,NA,0.43
20,8,2007,232,237,High,Poa pratensis,NA,NA,NA,NA,1.83
28,8,2007,240,237,Low,Agropyron repens,NA,NA,NA,NA,1.1
28,8,2007,240,237,Low,Agrostis scabra,NA,NA,NA,NA,0.27
28,8,2007,240,237,Low,Aristida basiramea,NA,NA,NA,NA,50.9
28,8,2007,240,237,Low,Bouteloua gracilis,NA,NA,NA,NA,0.5
28,8,2007,240,237,Low,Crepis tectorum,NA,NA,NA,NA,0.17
28,8,2007,240,237,Low,Cyperus sp.,NA,NA,NA,NA,0.37
28,8,2007,240,237,Low,Digitaria sp.,NA,NA,NA,NA,2.57
28,8,2007,240,237,Low,Poa pratensis,NA,NA,NA,NA,1.53
28,8,2007,240,237,Low,Sorghastrum nutans,NA,NA,NA,NA,0.47
22,8,2007,234,249,Control,,Unsorted biomass,NA,NA,NA,346.58
20,8,2007,232,249,High,Agrostis scabra,NA,NA,NA,NA,0.03
20,8,2007,232,249,High,Andropogon gerardi,NA,NA,NA,NA,36.03
20,8,2007,232,249,High,Asclepias tuberosa,NA,NA,NA,NA,11.17
20,8,2007,232,249,High,Bouteloua gracilis,NA,NA,NA,NA,15.03
20,8,2007,232,249,High,Crepis tectorum,NA,NA,NA,NA,0.57
20,8,2007,232,249,High,Cyperus sp.,NA,NA,NA,NA,1.43
20,8,2007,232,249,High,Elymus canadensis,NA,NA,NA,NA,2.53
20,8,2007,232,249,High,Lespedeza capitata,NA,NA,NA,NA,0.37
20,8,2007,232,249,High,Liatris aspera,NA,NA,NA,NA,19.83
20,8,2007,232,249,High,Lupinus perennis,NA,NA,NA,NA,47.57
20,8,2007,232,249,High,Petalostemum purpureum,NA,NA,NA,NA,2.5
20,8,2007,232,249,High,Schizachyrium scoparium,NA,NA,NA,NA,55.57
27,8,2007,239,249,Low,Andropogon gerardi,NA,NA,NA,NA,60.63
27,8,2007,239,249,Low,Bouteloua curtipendula,NA,NA,NA,NA,1.53
27,8,2007,239,249,Low,Bouteloua gracilis,NA,NA,NA,NA,8.4
27,8,2007,239,249,Low,Lespedeza capitata,NA,NA,NA,NA,11.9
27,8,2007,239,249,Low,Lupinus perennis,NA,NA,NA,NA,15.7
27,8,2007,239,249,Low,Panicum virgatum,NA,NA,NA,NA,6.33
27,8,2007,239,249,Low,Petalostemum candidum,NA,NA,NA,NA,3.13
27,8,2007,239,249,Low,Poa pratensis,NA,NA,NA,NA,1.13
27,8,2007,239,249,Low,Schizachyrium scoparium,NA,NA,NA,NA,20.73
27,8,2007,239,249,Low,Solidago nemoralis,NA,NA,NA,NA,0.87
27,8,2007,239,249,Low,Sorghastrum nutans,NA,NA,NA,NA,0.4
22,8,2007,234,253,Control,,Unsorted biomass,NA,NA,NA,197.73
22,8,2007,234,253,High,Achillea millefolium ,NA,lanulosa,NA,NA,0.37
22,8,2007,234,253,High,Andropogon gerardi,NA,NA,NA,NA,79.23
22,8,2007,234,253,High,Aristida basiramea,NA,NA,NA,NA,0.07
22,8,2007,234,253,High,Bouteloua gracilis,NA,NA,NA,NA,5.53
22,8,2007,234,253,High,Koeleria cristata,NA,NA,NA,NA,0.17
22,8,2007,234,253,High,Lespedeza capitata,NA,NA,NA,NA,1.97
22,8,2007,234,253,High,Liatris aspera,NA,NA,NA,NA,22.17
22,8,2007,234,253,High,Lupinus perennis,NA,NA,NA,NA,135.33
22,8,2007,234,253,High,,Miscellaneous litter,NA,NA,NA,2.9
22,8,2007,234,253,High,Oxybaphus hirsutus,NA,NA,NA,NA,0.63
22,8,2007,234,253,High,Panicum oligosanthes,NA,NA,NA,NA,1.6
22,8,2007,234,253,High,Panicum virgatum,NA,NA,NA,NA,1.07
22,8,2007,234,253,High,Petalostemum purpureum,NA,NA,NA,NA,15.47
22,8,2007,234,253,High,Poa pratensis,NA,NA,NA,NA,26.5
22,8,2007,234,253,High,Schizachyrium scoparium,NA,NA,NA,NA,18.57
22,8,2007,234,253,High,Sorghastrum nutans,NA,NA,NA,NA,3.3
24,8,2007,236,253,Low,Andropogon gerardi,NA,NA,NA,NA,50.53
24,8,2007,236,253,Low,Lespedeza capitata,NA,NA,NA,NA,1.5
24,8,2007,236,253,Low,Lupinus perennis,NA,NA,NA,NA,43.1
24,8,2007,236,253,Low,,Miscellaneous litter,NA,NA,NA,1.1
23,8,2007,235,253,Low,Oxybaphus hirsutus,NA,NA,NA,NA,0.12
24,8,2007,236,253,Low,Panicum virgatum,NA,NA,NA,NA,3.03
24,8,2007,236,253,Low,Petalostemum purpureum,NA,NA,NA,NA,8.5
24,8,2007,236,253,Low,Poa pratensis,NA,NA,NA,NA,7.63
24,8,2007,236,253,Low,Schizachyrium scoparium,NA,NA,NA,NA,37.93
24,8,2007,236,253,Low,Sorghastrum nutans,NA,NA,NA,NA,5.33
22,8,2007,234,262,Control,,Unsorted biomass,NA,NA,NA,166.95
30,8,2007,242,262,High,Andropogon gerardi,NA,NA,NA,NA,22.23
30,8,2007,242,262,High,Bouteloua gracilis,NA,NA,NA,NA,1.73
30,8,2007,242,262,High,Lespedeza capitata,NA,NA,NA,NA,15.9
30,8,2007,242,262,High,Liatris aspera,NA,NA,NA,NA,1.1
30,8,2007,242,262,High,Lupinus perennis,NA,NA,NA,NA,43.27
30,8,2007,242,262,High,,Miscellaneous litter,NA,NA,NA,3.37
30,8,2007,242,262,High,Panicum virgatum,NA,NA,NA,NA,7.07
30,8,2007,242,262,High,Petalostemum candidum,NA,NA,NA,NA,0.87
30,8,2007,242,262,High,Petalostemum purpureum,NA,NA,NA,NA,0.53
30,8,2007,242,262,High,Schizachyrium scoparium,NA,NA,NA,NA,86.17
30,8,2007,242,262,High,Solidago rigida,NA,NA,NA,NA,0.63
30,8,2007,242,262,High,Sorghastrum nutans,NA,NA,NA,NA,2.8
28,8,2007,240,262,Low,Achillea millefolium ,NA,lanulosa,NA,NA,1.37
28,8,2007,240,262,Low,Amorpha canescens,NA,NA,NA,NA,28.57
28,8,2007,240,262,Low,Andropogon gerardi,NA,NA,NA,NA,74.8
28,8,2007,240,262,Low,Bouteloua gracilis,NA,NA,NA,NA,5.4
28,8,2007,240,262,Low,Lespedeza capitata,NA,NA,NA,NA,1
28,8,2007,240,262,Low,Lupinus perennis,NA,NA,NA,NA,18.57
28,8,2007,240,262,Low,Petalostemum candidum,NA,NA,NA,NA,1.5
28,8,2007,240,262,Low,Petalostemum purpureum,NA,NA,NA,NA,5.17
28,8,2007,240,262,Low,Poa pratensis,NA,NA,NA,NA,0.13
28,8,2007,240,262,Low,Schizachyrium scoparium,NA,NA,NA,NA,17.07
28,8,2007,240,262,Low,Solidago nemoralis,NA,NA,NA,NA,6.07
28,8,2007,240,262,Low,Solidago rigida,NA,NA,NA,NA,0.53
28,8,2007,240,262,Low,Sorghastrum nutans,NA,NA,NA,NA,21.47
22,8,2007,234,268,Control,,Unsorted biomass,NA,NA,NA,84.67
22,8,2007,234,268,Control,,Unsorted biomass,NA,NA,NA,0
24,8,2007,236,268,High,Agropyron repens,NA,NA,NA,NA,2.07
24,8,2007,236,268,High,Aristida basiramea,NA,NA,NA,NA,13.13
24,8,2007,236,268,High,Carex sp.,NA,NA,NA,NA,0.2
24,8,2007,236,268,High,Digitaria sp.,NA,NA,NA,NA,1.33
24,8,2007,236,268,High,Koeleria cristata,NA,NA,NA,NA,35.13
23,8,2007,235,268,High,Poa pratensis,NA,NA,NA,NA,0.08
20,8,2007,232,268,Low,Agropyron repens,NA,NA,NA,NA,1.53
20,8,2007,232,268,Low,Aristida basiramea,NA,NA,NA,NA,32.4
20,8,2007,232,268,Low,Digitaria sp.,NA,NA,NA,NA,1.1
20,8,2007,232,268,Low,Koeleria cristata,NA,NA,NA,NA,38.3
21,8,2007,233,273,Control,,Unsorted biomass,NA,NA,NA,335.97
28,8,2007,240,273,High,Achillea millefolium ,NA,lanulosa,NA,NA,7
28,8,2007,240,273,High,Andropogon gerardi,NA,NA,NA,NA,223.57
28,8,2007,240,273,High,Asclepias tuberosa,NA,NA,NA,NA,5.83
28,8,2007,240,273,High,Lespedeza capitata,NA,NA,NA,NA,31.6
28,8,2007,240,273,High,Lupinus perennis,NA,NA,NA,NA,87.63
28,8,2007,240,273,High,Monarda fistulosa,NA,NA,NA,NA,69.53
28,8,2007,240,273,High,Petalostemum purpureum,NA,NA,NA,NA,17.9
28,8,2007,240,273,High,Poa pratensis,NA,NA,NA,NA,30.1
28,8,2007,240,273,High,Schizachyrium scoparium,NA,NA,NA,NA,3.7
28,8,2007,240,273,High,Solidago rigida,NA,NA,NA,NA,1.13
28,8,2007,240,273,High,Sorghastrum nutans,NA,NA,NA,NA,40.47
31,8,2007,243,273,Low,Achillea millefolium ,NA,lanulosa,NA,NA,0.27
31,8,2007,243,273,Low,Andropogon gerardi,NA,NA,NA,NA,99.87
31,8,2007,243,273,Low,Lespedeza capitata,NA,NA,NA,NA,2
31,8,2007,243,273,Low,Lupinus perennis,NA,NA,NA,NA,99.23
31,8,2007,243,273,Low,Monarda fistulosa,NA,NA,NA,NA,30.53
31,8,2007,243,273,Low,Poa pratensis,NA,NA,NA,NA,32.1
31,8,2007,243,273,Low,Schizachyrium scoparium,NA,NA,NA,NA,14.33
31,8,2007,243,273,Low,Solidago rigida,NA,NA,NA,NA,11.03
31,8,2007,243,273,Low,Sorghastrum nutans,NA,NA,NA,NA,23.77
22,8,2007,234,280,Control,,Unsorted biomass,NA,NA,NA,35.75
23,8,2007,235,280,High,Schizachyrium scoparium,NA,NA,NA,NA,47.63
23,8,2007,235,280,Low,Schizachyrium scoparium,NA,NA,NA,NA,17.23
22,8,2007,234,282,Control,,Unsorted biomass,NA,NA,NA,87.1
23,8,2007,235,282,High,Aristida basiramea,NA,NA,NA,NA,0.83
22,8,2007,234,282,High,Cyperus sp.,NA,NA,NA,NA,0.2
23,8,2007,235,282,High,Digitaria sp.,NA,NA,NA,NA,7.3
23,8,2007,235,282,High,,Miscellaneous litter,NA,NA,NA,0.47
23,8,2007,235,282,High,Mollugo verticillata,NA,NA,NA,NA,2.4
23,8,2007,235,282,High,Sorghastrum nutans,NA,NA,NA,NA,11.07
23,8,2007,235,282,High,Sporobolus cryptandrus,NA,NA,NA,NA,3.33
23,8,2007,235,282,High,Taraxicum officinalis,NA,NA,NA,NA,0.43
20,8,2007,232,282,Low,Achillea millefolium ,NA,lanulosa,NA,NA,1.3
20,8,2007,232,282,Low,Aristida basiramea,NA,NA,NA,NA,4.2
20,8,2007,232,282,Low,Crepis tectorum,NA,NA,NA,NA,0.13
20,8,2007,232,282,Low,Digitaria sp.,NA,NA,NA,NA,10.27
20,8,2007,232,282,Low,Erigeron canadensis,NA,NA,NA,NA,0.73
20,8,2007,232,282,Low,Euphorbia glyptosperma,NA,NA,NA,NA,0.37
20,8,2007,232,282,Low,Lepidium densiflorum,NA,NA,NA,NA,0.05
20,8,2007,232,282,Low,Lupinus perennis,NA,NA,NA,NA,0.17
20,8,2007,232,282,Low,,Miscellaneous litter,NA,NA,NA,1.53
20,8,2007,232,282,Low,Poa pratensis,NA,NA,NA,NA,0.02
20,8,2007,232,282,Low,Schizachyrium scoparium,NA,NA,NA,NA,2.77
20,8,2007,232,282,Low,Sporobolus cryptandrus,NA,NA,NA,NA,14.9
20,8,2007,232,282,Low,Taraxicum officinalis,NA,NA,NA,NA,0.43
22,8,2007,234,286,Control,,Unsorted biomass,NA,NA,NA,262.88
21,8,2007,233,286,High,Achillea millefolium ,NA,lanulosa,NA,NA,2.47
21,8,2007,233,286,High,Bouteloua gracilis,NA,NA,NA,NA,3.07
21,8,2007,233,286,High,Lespedeza capitata,NA,NA,NA,NA,111.53
21,8,2007,233,286,High,,Miscellaneous litter,NA,NA,NA,2
21,8,2007,233,286,High,Poa pratensis,NA,NA,NA,NA,0.83
21,8,2007,233,286,High,Schizachyrium scoparium,NA,NA,NA,NA,48.8
21,8,2007,233,286,High,Sorghastrum nutans,NA,NA,NA,NA,4.9
20,8,2007,232,286,Low,Bouteloua gracilis,NA,NA,NA,NA,1.57
20,8,2007,232,286,Low,Lespedeza capitata,NA,NA,NA,NA,96.03
20,8,2007,232,286,Low,,Miscellaneous litter,NA,NA,NA,1.23
20,8,2007,232,286,Low,Poa pratensis,NA,NA,NA,NA,0.3
20,8,2007,232,286,Low,Schizachyrium scoparium,NA,NA,NA,NA,58.33
20,8,2007,232,286,Low,Solidago nemoralis,NA,NA,NA,NA,4.7
20,8,2007,232,286,Low,Sorghastrum nutans,NA,NA,NA,NA,1.33
22,8,2007,234,290,Control,,Unsorted biomass,NA,NA,NA,104.87
20,8,2007,232,290,High,Agropyron repens,NA,NA,NA,NA,1
20,8,2007,232,290,High,Aristida basiramea,NA,NA,NA,NA,0.3
20,8,2007,232,290,High,Bouteloua gracilis,NA,NA,NA,NA,0.04
20,8,2007,232,290,High,Carex sp.,NA,NA,NA,NA,0.33
20,8,2007,232,290,High,Cyperus sp.,NA,NA,NA,NA,2.83
20,8,2007,232,290,High,Lepidium densiflorum,NA,NA,NA,NA,0.07
21,8,2007,233,290,High,,Miscellaneous litter,NA,NA,NA,4.23
21,8,2007,233,290,High,Monarda fistulosa,NA,NA,NA,NA,39.23
20,8,2007,232,290,High,Panicum oligosanthes,NA,NA,NA,NA,1.5
20,8,2007,232,290,High,Petalostemum purpureum,NA,NA,NA,NA,1.33
20,8,2007,232,290,High,Silene antirrhina,NA,NA,NA,NA,0.01
21,8,2007,233,290,High,Solidago rigida,NA,NA,NA,NA,151.97
20,8,2007,232,290,High,Sporobolus cryptandrus,NA,NA,NA,NA,1.77
20,8,2007,232,290,Low,Aristida basiramea,NA,NA,NA,NA,1.1
20,8,2007,232,290,Low,Bouteloua gracilis,NA,NA,NA,NA,0.47
20,8,2007,232,290,Low,Cyperus sp.,NA,NA,NA,NA,1.3
20,8,2007,232,290,Low,Lepidium densiflorum,NA,NA,NA,NA,0.05
20,8,2007,232,290,Low,,Miscellaneous litter,NA,NA,NA,7.83
20,8,2007,232,290,Low,Monarda fistulosa,NA,NA,NA,NA,44.93
20,8,2007,232,290,Low,Panicum oligosanthes,NA,NA,NA,NA,0.5
20,8,2007,232,290,Low,Paspalum ciliatifolium,NA,NA,NA,NA,0.13
20,8,2007,232,290,Low,Polygonum tenue,NA,NA,NA,NA,0.63
20,8,2007,232,290,Low,Silene antirrhina,NA,NA,NA,NA,0.27
20,8,2007,232,290,Low,Solidago rigida,NA,NA,NA,NA,176.03
20,8,2007,232,290,Low,Sorghastrum nutans,NA,NA,NA,NA,0.67
20,8,2007,232,290,Low,Sporobolus cryptandrus,NA,NA,NA,NA,4.33
23,8,2007,235,291,Control,Lespedeza capitata,NA,NA,NA,NA,3.58
22,8,2007,234,291,Control,,Unsorted biomass,NA,NA,NA,50
23,8,2007,235,291,High,Agropyron repens,NA,NA,NA,NA,2
23,8,2007,235,291,High,Aristida basiramea,NA,NA,NA,NA,0.97
23,8,2007,235,291,High,Bouteloua gracilis,NA,NA,NA,NA,0.3
23,8,2007,235,291,High,Crepis tectorum,NA,NA,NA,NA,2.33
23,8,2007,235,291,High,Digitaria sp.,NA,NA,NA,NA,0.67
23,8,2007,235,291,High,Hedeoma hispida,NA,NA,NA,NA,0.7
22,8,2007,234,291,High,Lepidium densiflorum,NA,NA,NA,NA,0.23
23,8,2007,235,291,High,,Miscellaneous litter,NA,NA,NA,1.1
23,8,2007,235,291,High,Petalostemum purpureum,NA,NA,NA,NA,37.87
23,8,2007,235,291,High,Poa pratensis,NA,NA,NA,NA,1.4
23,8,2007,235,291,High,Sporobolus cryptandrus,NA,NA,NA,NA,0.4
31,8,2007,243,291,Low,Agropyron repens,NA,NA,NA,NA,2.2
31,8,2007,243,291,Low,Aristida basiramea,NA,NA,NA,NA,1
31,8,2007,243,291,Low,Crepis tectorum,NA,NA,NA,NA,1.13
31,8,2007,243,291,Low,Cyperus sp.,NA,NA,NA,NA,1.2
31,8,2007,243,291,Low,Digitaria sp.,NA,NA,NA,NA,0.23
31,8,2007,243,291,Low,Euphorbia glyptosperma,NA,NA,NA,NA,0.05
31,8,2007,243,291,Low,Hedeoma hispida,NA,NA,NA,NA,0.1
31,8,2007,243,291,Low,,Miscellaneous litter,NA,NA,NA,0.73
31,8,2007,243,291,Low,Petalostemum purpureum,NA,NA,NA,NA,14.97
31,8,2007,243,291,Low,Schizachyrium scoparium,NA,NA,NA,NA,0.03
22,8,2007,234,295,Control,,Unsorted biomass,NA,NA,NA,188.45
31,8,2007,243,295,High,Andropogon gerardi,NA,NA,NA,NA,95.47
31,8,2007,243,295,High,Bouteloua gracilis,NA,NA,NA,NA,6.17
31,8,2007,243,295,High,Coreopsis palmata,NA,NA,NA,NA,0.53
30,8,2007,242,295,High,Cyperus sp.,NA,NA,NA,NA,0.07
